Rank;Log10(Rank);Log10(Freq-OS);Log10(Freq-IS)
3253;3.512284063;-2.843855423;#N/A
3254;3.512417549;#N/A;#N/A
3255;3.512550993;#N/A;#N/A
3256;3.512684396;#N/A;#N/A
3257;3.512817759;#N/A;#N/A
3258;3.51295108;#N/A;#N/A
3259;3.51308436;#N/A;#N/A
3260;3.5132176;#N/A;#N/A
3261;3.513350799;#N/A;#N/A
3262;3.513483957;#N/A;#N/A
3263;3.513617074;-2.843855423;#N/A
3264;3.51375015;#N/A;#N/A
3265;3.513883186;#N/A;#N/A
3266;3.51401618;-2.843855423;#N/A
3267;3.514149134;#N/A;#N/A
3268;3.514282048;#N/A;#N/A
3269;3.514414921;#N/A;#N/A
3270;3.514547753;#N/A;#N/A
3271;3.514680544;#N/A;#N/A
3272;3.514813295;#N/A;#N/A
3273;3.514946005;#N/A;#N/A
3274;3.515078675;#N/A;#N/A
3275;3.515211304;#N/A;#N/A
3276;3.515343893;-2.843855423;#N/A
3277;3.515476441;#N/A;#N/A
3278;3.515608949;#N/A;#N/A
3279;3.515741417;#N/A;#N/A
3280;3.515873844;#N/A;#N/A
3281;3.51600623;#N/A;#N/A
3282;3.516138577;#N/A;#N/A
3283;3.516270883;#N/A;#N/A
3284;3.516403148;-2.843855423;#N/A
3285;3.516535374;#N/A;#N/A
3286;3.516667559;#N/A;#N/A
3287;3.516799704;#N/A;#N/A
3288;3.516931809;#N/A;#N/A
3289;3.517063873;-2.843855423;#N/A
3290;3.517195898;#N/A;#N/A
3291;3.517327882;#N/A;#N/A
3292;3.517459827;-2.843855423;#N/A
3293;3.517591731;-2.843855423;#N/A
3294;3.517723595;#N/A;#N/A
3295;3.517855419;#N/A;#N/A
3296;3.517987203;-2.843855423;#N/A
3297;3.518118947;#N/A;#N/A
3298;3.518250651;#N/A;#N/A
3299;3.518382316;#N/A;#N/A
3300;3.51851394;#N/A;#N/A
3301;3.518645524;#N/A;#N/A
3302;3.518777069;#N/A;#N/A
3303;3.518908574;#N/A;#N/A
3304;3.519040039;#N/A;#N/A
3305;3.519171464;#N/A;#N/A
3306;3.519302849;#N/A;#N/A
3307;3.519434195;-2.843855423;#N/A
3308;3.519565501;#N/A;#N/A
3309;3.519696767;#N/A;#N/A
3310;3.519827994;#N/A;#N/A
3311;3.519959181;-2.843855423;#N/A
3312;3.520090328;#N/A;#N/A
3313;3.520221436;#N/A;#N/A
3314;3.520352504;#N/A;#N/A
3315;3.520483533;#N/A;#N/A
3316;3.520614522;#N/A;#N/A
3317;3.520745472;#N/A;#N/A
3318;3.520876382;#N/A;#N/A
3319;3.521007252;#N/A;#N/A
3320;3.521138084;-2.843855423;#N/A
3321;3.521268876;#N/A;#N/A
3322;3.521399628;#N/A;#N/A
3323;3.521530341;#N/A;#N/A
3324;3.521661015;#N/A;#N/A
3325;3.52179165;#N/A;#N/A
3326;3.521922245;#N/A;#N/A
3327;3.522052801;#N/A;#N/A
3328;3.522183318;#N/A;#N/A
3329;3.522313795;-2.843855423;#N/A
3330;3.522444234;#N/A;#N/A
3331;3.522574633;-2.843855423;#N/A
3332;3.522704993;#N/A;#N/A
3333;3.522835314;#N/A;#N/A
3334;3.522965595;-2.843855423;#N/A
3335;3.523095838;#N/A;#N/A
3336;3.523226042;#N/A;#N/A
3337;3.523356207;#N/A;#N/A
3338;3.523486332;#N/A;#N/A
3339;3.523616419;#N/A;#N/A
3340;3.523746467;#N/A;#N/A
3341;3.523876476;#N/A;#N/A
3342;3.524006446;#N/A;#N/A
3343;3.524136377;#N/A;#N/A
3344;3.524266269;#N/A;#N/A
3345;3.524396122;#N/A;#N/A
3346;3.524525937;#N/A;#N/A
3347;3.524655712;-2.843855423;#N/A
3348;3.524785449;#N/A;#N/A
3349;3.524915148;#N/A;#N/A
3350;3.525044807;#N/A;#N/A
3351;3.525174428;#N/A;#N/A
3352;3.52530401;#N/A;#N/A
3353;3.525433553;#N/A;#N/A
3354;3.525563058;#N/A;#N/A
3355;3.525692525;#N/A;#N/A
3356;3.525821952;#N/A;#N/A
3357;3.525951341;#N/A;#N/A
3358;3.526080692;#N/A;#N/A
3359;3.526210004;#N/A;#N/A
3360;3.526339277;#N/A;#N/A
3361;3.526468512;#N/A;#N/A
3362;3.526597709;-2.843855423;#N/A
3363;3.526726867;#N/A;#N/A
3364;3.526855987;#N/A;#N/A
3365;3.526985069;#N/A;#N/A
3366;3.527114112;-2.843855423;#N/A
3367;3.527243116;#N/A;#N/A
3368;3.527372083;-2.843855423;#N/A
3369;3.527501011;#N/A;#N/A
3370;3.527629901;#N/A;#N/A
3371;3.527758753;-2.843855423;#N/A
3372;3.527887566;#N/A;#N/A
3373;3.528016341;#N/A;#N/A
3374;3.528145078;#N/A;#N/A
3375;3.528273777;#N/A;#N/A
3376;3.528402438;#N/A;#N/A
3377;3.528531061;#N/A;#N/A
3378;3.528659645;#N/A;#N/A
3379;3.528788192;#N/A;#N/A
3380;3.5289167;#N/A;#N/A
3381;3.529045171;#N/A;#N/A
3382;3.529173603;-2.843855423;#N/A
3383;3.529301998;#N/A;#N/A
3384;3.529430354;#N/A;#N/A
3385;3.529558673;#N/A;#N/A
3386;3.529686954;#N/A;#N/A
3387;3.529815197;#N/A;#N/A
3388;3.529943402;#N/A;#N/A
3389;3.530071569;#N/A;#N/A
3390;3.530199698;#N/A;#N/A
3391;3.53032779;#N/A;#N/A
3392;3.530455844;#N/A;#N/A
3393;3.53058386;#N/A;#N/A
3394;3.530711838;#N/A;#N/A
3395;3.530839779;#N/A;#N/A
3396;3.530967682;#N/A;#N/A
3397;3.531095547;#N/A;#N/A
3398;3.531223375;#N/A;#N/A
3399;3.531351165;#N/A;#N/A
3400;3.531478917;#N/A;#N/A
3401;3.531606632;-2.843855423;#N/A
3402;3.531734309;#N/A;#N/A
3403;3.531861949;#N/A;#N/A
3404;3.531989551;#N/A;#N/A
3405;3.532117116;#N/A;#N/A
3406;3.532244644;#N/A;#N/A
3407;3.532372134;#N/A;#N/A
3408;3.532499586;#N/A;#N/A
3409;3.532627001;#N/A;#N/A
3410;3.532754379;-2.843855423;#N/A
3411;3.532881719;#N/A;#N/A
3412;3.533009022;#N/A;#N/A
3413;3.533136288;#N/A;#N/A
3414;3.533263517;#N/A;#N/A
3415;3.533390708;#N/A;#N/A
3416;3.533517862;#N/A;#N/A
3417;3.533644979;#N/A;#N/A
3418;3.533772058;#N/A;#N/A
3419;3.533899101;#N/A;#N/A
3420;3.534026106;#N/A;#N/A
3421;3.534153074;#N/A;#N/A
3422;3.534280005;#N/A;#N/A
3423;3.534406899;#N/A;#N/A
3424;3.534533756;-2.843855423;#N/A
3425;3.534660576;#N/A;#N/A
3426;3.534787359;#N/A;#N/A
3427;3.534914104;#N/A;#N/A
3428;3.535040813;#N/A;#N/A
3429;3.535167485;#N/A;#N/A
3430;3.53529412;#N/A;#N/A
3431;3.535420718;#N/A;#N/A
3432;3.535547279;#N/A;#N/A
3433;3.535673803;#N/A;#N/A
3434;3.535800291;#N/A;#N/A
3435;3.535926741;#N/A;#N/A
3436;3.536053155;#N/A;#N/A
3437;3.536179532;-2.843855423;#N/A
3438;3.536305872;-2.843855423;#N/A
3439;3.536432176;-2.843855423;#N/A
3440;3.536558443;-2.843855423;#N/A
3441;3.536684673;#N/A;#N/A
3442;3.536810866;-2.843855423;#N/A
3443;3.536937023;#N/A;#N/A
3444;3.537063143;-2.843855423;#N/A
3445;3.537189226;#N/A;#N/A
3446;3.537315273;#N/A;#N/A
3447;3.537441283;#N/A;#N/A
3448;3.537567257;#N/A;#N/A
3449;3.537693194;#N/A;#N/A
3450;3.537819095;#N/A;#N/A
3451;3.537944959;#N/A;#N/A
3452;3.538070787;-2.843855423;#N/A
3453;3.538196578;#N/A;#N/A
3454;3.538322333;#N/A;#N/A
3455;3.538448052;-2.843855423;#N/A
3456;3.538573734;#N/A;#N/A
3457;3.53869938;#N/A;#N/A
3458;3.538824989;-2.843855423;#N/A
3459;3.538950562;#N/A;#N/A
3460;3.539076099;#N/A;#N/A
3461;3.539201599;#N/A;#N/A
3462;3.539327064;#N/A;#N/A
3463;3.539452492;#N/A;#N/A
3464;3.539577883;#N/A;#N/A
3465;3.539703239;#N/A;#N/A
3466;3.539828558;#N/A;#N/A
3467;3.539953842;#N/A;#N/A
3468;3.540079089;#N/A;#N/A
3469;3.5402043;#N/A;#N/A
3470;3.540329475;-2.843855423;#N/A
3471;3.540454614;-2.843855423;#N/A
3472;3.540579717;#N/A;#N/A
3473;3.540704783;#N/A;#N/A
3474;3.540829814;#N/A;#N/A
3475;3.540954809;-2.843855423;#N/A
3476;3.541079768;#N/A;#N/A
3477;3.541204691;#N/A;#N/A
3478;3.541329578;#N/A;#N/A
3479;3.541454429;#N/A;#N/A
3480;3.541579244;#N/A;#N/A
3481;3.541704023;-2.843855423;#N/A
3482;3.541828767;#N/A;#N/A
3483;3.541953474;#N/A;#N/A
3484;3.542078146;#N/A;#N/A
3485;3.542202782;#N/A;#N/A
3486;3.542327383;#N/A;#N/A
3487;3.542451947;#N/A;#N/A
3488;3.542576476;#N/A;#N/A
3489;3.542700969;#N/A;#N/A
3490;3.542825427;#N/A;#N/A
3491;3.542949849;-2.843855423;#N/A
3492;3.543074235;#N/A;#N/A
3493;3.543198586;-2.843855423;#N/A
3494;3.543322901;#N/A;#N/A
3495;3.54344718;-2.843855423;#N/A
3496;3.543571424;-2.843855423;#N/A
3497;3.543695632;#N/A;#N/A
3498;3.543819805;#N/A;#N/A
3499;3.543943942;#N/A;#N/A
3500;3.544068044;#N/A;#N/A
3501;3.544192111;-2.843855423;#N/A
3502;3.544316142;#N/A;#N/A
3503;3.544440137;#N/A;#N/A
3504;3.544564097;-2.843855423;#N/A
3505;3.544688022;#N/A;#N/A
3506;3.544811912;-2.843855423;#N/A
3507;3.544935766;#N/A;#N/A
3508;3.545059585;#N/A;#N/A
3509;3.545183368;#N/A;#N/A
3510;3.545307116;#N/A;#N/A
3511;3.545430829;#N/A;#N/A
3512;3.545554507;#N/A;#N/A
3513;3.54567815;-2.843855423;#N/A
3514;3.545801757;#N/A;#N/A
3515;3.545925329;-2.843855423;#N/A
3516;3.546048866;#N/A;#N/A
3517;3.546172368;#N/A;#N/A
3518;3.546295835;#N/A;#N/A
3519;3.546419267;#N/A;#N/A
3520;3.546542663;-2.843855423;#N/A
3521;3.546666025;#N/A;#N/A
3522;3.546789352;-2.241795431;#N/A
3523;3.546912643;#N/A;#N/A
3524;3.5470359;#N/A;#N/A
3525;3.547159121;#N/A;#N/A
3526;3.547282308;#N/A;#N/A
3527;3.54740546;#N/A;#N/A
3528;3.547528576;#N/A;#N/A
3529;3.547651658;#N/A;#N/A
3530;3.547774705;#N/A;#N/A
3531;3.547897718;#N/A;#N/A
3532;3.548020695;#N/A;#N/A
3533;3.548143637;#N/A;#N/A
3534;3.548266545;#N/A;#N/A
3535;3.548389418;#N/A;#N/A
3536;3.548512256;#N/A;#N/A
3537;3.54863506;#N/A;#N/A
3538;3.548757829;#N/A;#N/A
3539;3.548880563;#N/A;#N/A
3540;3.549003262;#N/A;#N/A
3541;3.549125927;-2.843855423;#N/A
3542;3.549248557;#N/A;#N/A
3543;3.549371152;#N/A;#N/A
3544;3.549493713;#N/A;#N/A
3545;3.54961624;#N/A;#N/A
3546;3.549738731;#N/A;#N/A
3547;3.549861188;-2.843855423;#N/A
3548;3.549983611;-2.843855423;#N/A
3549;3.550105999;-2.843855423;#N/A
3550;3.550228353;#N/A;#N/A
3551;3.550350672;#N/A;#N/A
3552;3.550472957;-2.843855423;#N/A
3553;3.550595207;#N/A;#N/A
3554;3.550717423;#N/A;#N/A
3555;3.550839605;-2.843855423;#N/A
3556;3.550961752;#N/A;#N/A
3557;3.551083865;#N/A;#N/A
3558;3.551205944;#N/A;#N/A
3559;3.551327988;#N/A;#N/A
3560;3.551449998;#N/A;#N/A
3561;3.551571974;#N/A;#N/A
3562;3.551693915;#N/A;#N/A
3563;3.551815822;#N/A;#N/A
3564;3.551937695;#N/A;#N/A
3565;3.552059534;#N/A;#N/A
3566;3.552181339;#N/A;#N/A
3567;3.552303109;#N/A;#N/A
3568;3.552424846;-2.843855423;#N/A
3569;3.552546548;#N/A;#N/A
3570;3.552668216;#N/A;#N/A
3571;3.55278985;#N/A;#N/A
3572;3.55291145;#N/A;#N/A
3573;3.553033016;#N/A;#N/A
3574;3.553154548;#N/A;#N/A
3575;3.553276046;#N/A;#N/A
3576;3.55339751;#N/A;#N/A
3577;3.55351894;#N/A;#N/A
3578;3.553640336;#N/A;#N/A
3579;3.553761698;#N/A;#N/A
3580;3.553883027;#N/A;#N/A
3581;3.554004321;#N/A;#N/A
3582;3.554125582;#N/A;#N/A
3583;3.554246808;#N/A;#N/A
3584;3.554368001;#N/A;#N/A
3585;3.55448916;#N/A;#N/A
3586;3.554610285;#N/A;#N/A
3587;3.554731377;#N/A;#N/A
3588;3.554852434;#N/A;#N/A
3589;3.554973458;#N/A;#N/A
3590;3.555094449;#N/A;#N/A
3591;3.555215405;#N/A;#N/A
3592;3.555336328;#N/A;#N/A
3593;3.555457217;#N/A;#N/A
3594;3.555578073;#N/A;#N/A
3595;3.555698895;#N/A;#N/A
3596;3.555819683;#N/A;#N/A
3597;3.555940438;#N/A;#N/A
3598;3.556061159;#N/A;#N/A
3599;3.556181847;-2.843855423;#N/A
3600;3.556302501;#N/A;#N/A
3601;3.556423121;#N/A;#N/A
3602;3.556543708;#N/A;#N/A
3603;3.556664262;#N/A;#N/A
3604;3.556784782;#N/A;#N/A
3605;3.556905269;-2.843855423;#N/A
3606;3.557025722;#N/A;#N/A
3607;3.557146142;#N/A;#N/A
3608;3.557266529;#N/A;#N/A
3609;3.557386882;-2.843855423;#N/A
3610;3.557507202;#N/A;#N/A
3611;3.557627488;#N/A;#N/A
3612;3.557747742;#N/A;#N/A
3613;3.557867962;-2.843855423;#N/A
3614;3.557988148;-2.843855423;#N/A
3615;3.558108302;#N/A;#N/A
3616;3.558228422;#N/A;#N/A
3617;3.558348509;#N/A;#N/A
3618;3.558468563;#N/A;#N/A
3619;3.558588583;#N/A;#N/A
3620;3.558708571;#N/A;#N/A
3621;3.558828525;#N/A;#N/A
3622;3.558948446;#N/A;#N/A
3623;3.559068334;#N/A;#N/A
3624;3.559188189;#N/A;#N/A
3625;3.559308011;#N/A;#N/A
3626;3.5594278;-2.843855423;#N/A
3627;3.559547556;#N/A;#N/A
3628;3.559667278;#N/A;#N/A
3629;3.559786968;#N/A;#N/A
3630;3.559906625;#N/A;#N/A
3631;3.560026249;-2.843855423;#N/A
3632;3.56014584;#N/A;#N/A
3633;3.560265398;#N/A;#N/A
3634;3.560384923;#N/A;#N/A
3635;3.560504415;#N/A;#N/A
3636;3.560623875;#N/A;#N/A
3637;3.560743301;-2.843855423;#N/A
3638;3.560862695;#N/A;#N/A
3639;3.560982056;#N/A;#N/A
3640;3.561101384;#N/A;#N/A
3641;3.561220679;#N/A;#N/A
3642;3.561339941;#N/A;#N/A
3643;3.561459171;#N/A;#N/A
3644;3.561578368;#N/A;#N/A
3645;3.561697533;#N/A;#N/A
3646;3.561816664;#N/A;#N/A
3647;3.561935763;#N/A;#N/A
3648;3.56205483;#N/A;#N/A
3649;3.562173863;-2.843855423;#N/A
3650;3.562292864;-2.843855423;#N/A
3651;3.562411833;#N/A;#N/A
3652;3.562530769;#N/A;#N/A
3653;3.562649672;#N/A;#N/A
3654;3.562768543;#N/A;#N/A
3655;3.562887381;#N/A;#N/A
3656;3.563006187;#N/A;#N/A
3657;3.56312496;#N/A;#N/A
3658;3.563243701;#N/A;#N/A
3659;3.563362409;#N/A;#N/A
3660;3.563481085;#N/A;#N/A
3661;3.563599729;#N/A;#N/A
3662;3.56371834;#N/A;#N/A
3663;3.563836919;#N/A;#N/A
3664;3.563955465;#N/A;#N/A
3665;3.564073979;#N/A;#N/A
3666;3.564192461;-2.843855423;#N/A
3667;3.56431091;#N/A;#N/A
3668;3.564429327;#N/A;#N/A
3669;3.564547712;#N/A;#N/A
3670;3.564666064;#N/A;#N/A
3671;3.564784385;#N/A;#N/A
3672;3.564902673;#N/A;#N/A
3673;3.565020928;#N/A;#N/A
3674;3.565139152;#N/A;#N/A
3675;3.565257343;#N/A;#N/A
3676;3.565375503;#N/A;#N/A
3677;3.56549363;#N/A;#N/A
3678;3.565611725;-2.843855423;#N/A
3679;3.565729788;#N/A;#N/A
3680;3.565847819;#N/A;#N/A
3681;3.565965817;#N/A;#N/A
3682;3.566083784;#N/A;#N/A
3683;3.566201719;#N/A;#N/A
3684;3.566319622;#N/A;#N/A
3685;3.566437492;#N/A;#N/A
3686;3.566555331;#N/A;#N/A
3687;3.566673138;#N/A;#N/A
3688;3.566790912;-2.843855423;#N/A
3689;3.566908655;#N/A;#N/A
3690;3.567026366;#N/A;#N/A
3691;3.567144045;#N/A;#N/A
3692;3.567261692;-2.843855423;#N/A
3693;3.567379308;#N/A;#N/A
3694;3.567496891;#N/A;#N/A
3695;3.567614443;#N/A;#N/A
3696;3.567731963;#N/A;#N/A
3697;3.567849451;#N/A;#N/A
3698;3.567966907;#N/A;#N/A
3699;3.568084331;#N/A;#N/A
3700;3.568201724;#N/A;#N/A
3701;3.568319085;#N/A;#N/A
3702;3.568436414;#N/A;#N/A
3703;3.568553712;#N/A;#N/A
3704;3.568670978;#N/A;#N/A
3705;3.568788212;#N/A;#N/A
3706;3.568905415;#N/A;#N/A
3707;3.569022586;#N/A;#N/A
3708;3.569139725;#N/A;#N/A
3709;3.569256833;#N/A;#N/A
3710;3.56937391;#N/A;#N/A
3711;3.569490954;#N/A;#N/A
3712;3.569607968;#N/A;#N/A
3713;3.569724949;-2.843855423;#N/A
3714;3.569841899;#N/A;#N/A
3715;3.569958818;#N/A;#N/A
3716;3.570075705;#N/A;#N/A
3717;3.570192561;#N/A;#N/A
3718;3.570309385;#N/A;#N/A
3719;3.570426178;#N/A;#N/A
3720;3.57054294;#N/A;#N/A
3721;3.57065967;#N/A;#N/A
3722;3.570776369;#N/A;#N/A
3723;3.570893036;#N/A;#N/A
3724;3.571009672;#N/A;#N/A
3725;3.571126277;#N/A;#N/A
3726;3.571242851;#N/A;#N/A
3727;3.571359393;#N/A;#N/A
3728;3.571475904;#N/A;#N/A
3729;3.571592383;#N/A;#N/A
3730;3.571708832;#N/A;#N/A
3731;3.571825249;#N/A;#N/A
3732;3.571941635;#N/A;#N/A
3733;3.57205799;#N/A;#N/A
3734;3.572174314;#N/A;#N/A
3735;3.572290606;#N/A;#N/A
3736;3.572406868;-2.843855423;#N/A
3737;3.572523098;#N/A;#N/A
3738;3.572639297;#N/A;#N/A
3739;3.572755465;#N/A;#N/A
3740;3.572871602;#N/A;#N/A
3741;3.572987708;#N/A;#N/A
3742;3.573103783;#N/A;#N/A
3743;3.573219827;#N/A;#N/A
3744;3.57333584;#N/A;#N/A
3745;3.573451822;-2.843855423;#N/A
3746;3.573567773;-2.843855423;#N/A
3747;3.573683693;#N/A;#N/A
3748;3.573799582;#N/A;#N/A
3749;3.57391544;-2.843855423;#N/A
3750;3.574031268;#N/A;#N/A
3751;3.574147064;#N/A;#N/A
3752;3.57426283;#N/A;#N/A
3753;3.574378564;#N/A;#N/A
3754;3.574494268;#N/A;#N/A
3755;3.574609941;-2.843855423;#N/A
3756;3.574725584;#N/A;#N/A
3757;3.574841195;#N/A;#N/A
3758;3.574956776;#N/A;#N/A
3759;3.575072326;#N/A;#N/A
3760;3.575187845;#N/A;#N/A
3761;3.575303333;#N/A;#N/A
3762;3.575418791;#N/A;#N/A
3763;3.575534218;-2.843855423;#N/A
3764;3.575649615;#N/A;#N/A
3765;3.575764981;#N/A;#N/A
3766;3.575880316;-2.843855423;#N/A
3767;3.57599562;#N/A;#N/A
3768;3.576110894;#N/A;#N/A
3769;3.576226137;#N/A;#N/A
3770;3.57634135;-2.366734168;#N/A
3771;3.576456532;#N/A;#N/A
3772;3.576571684;#N/A;#N/A
3773;3.576686805;#N/A;#N/A
3774;3.576801896;#N/A;#N/A
3775;3.576916956;#N/A;#N/A
3776;3.577031986;#N/A;#N/A
3777;3.577146985;#N/A;#N/A
3778;3.577261954;#N/A;#N/A
3779;3.577376892;#N/A;#N/A
3780;3.5774918;#N/A;#N/A
3781;3.577606677;#N/A;#N/A
3782;3.577721525;#N/A;#N/A
3783;3.577836341;#N/A;#N/A
3784;3.577951128;#N/A;#N/A
3785;3.578065884;#N/A;#N/A
3786;3.57818061;#N/A;#N/A
3787;3.578295305;#N/A;#N/A
3788;3.57840997;#N/A;#N/A
3789;3.578524605;#N/A;#N/A
3790;3.57863921;#N/A;#N/A
3791;3.578753784;#N/A;#N/A
3792;3.578868329;#N/A;#N/A
3793;3.578982843;#N/A;#N/A
3794;3.579097327;#N/A;#N/A
3795;3.57921178;#N/A;#N/A
3796;3.579326204;#N/A;#N/A
3797;3.579440597;#N/A;#N/A
3798;3.57955496;#N/A;#N/A
3799;3.579669294;#N/A;#N/A
3800;3.579783597;#N/A;#N/A
3801;3.57989787;#N/A;#N/A
3802;3.580012113;#N/A;#N/A
3803;3.580126325;#N/A;#N/A
3804;3.580240508;#N/A;#N/A
3805;3.580354661;#N/A;#N/A
3806;3.580468784;#N/A;#N/A
3807;3.580582877;#N/A;#N/A
3808;3.58069694;#N/A;#N/A
3809;3.580810973;#N/A;#N/A
3810;3.580924976;#N/A;#N/A
3811;3.581038949;#N/A;#N/A
3812;3.581152892;#N/A;#N/A
3813;3.581266805;#N/A;#N/A
3814;3.581380689;#N/A;#N/A
3815;3.581494542;#N/A;#N/A
3816;3.581608366;#N/A;#N/A
3817;3.58172216;#N/A;#N/A
3818;3.581835924;-2.843855423;#N/A
3819;3.581949658;-2.843855423;#N/A
3820;3.582063363;#N/A;#N/A
3821;3.582177038;#N/A;#N/A
3822;3.582290683;#N/A;#N/A
3823;3.582404298;#N/A;#N/A
3824;3.582517884;#N/A;#N/A
3825;3.582631439;-2.843855423;#N/A
3826;3.582744966;#N/A;#N/A
3827;3.582858462;#N/A;#N/A
3828;3.582971929;#N/A;#N/A
3829;3.583085366;#N/A;#N/A
3830;3.583198774;#N/A;#N/A
3831;3.583312152;#N/A;#N/A
3832;3.5834255;#N/A;#N/A
3833;3.583538819;#N/A;#N/A
3834;3.583652109;#N/A;#N/A
3835;3.583765368;#N/A;#N/A
3836;3.583878598;#N/A;#N/A
3837;3.583991799;#N/A;#N/A
3838;3.58410497;#N/A;#N/A
3839;3.584218112;#N/A;#N/A
3840;3.584331224;#N/A;#N/A
3841;3.584444307;#N/A;#N/A
3842;3.584557361;#N/A;#N/A
3843;3.584670384;#N/A;#N/A
3844;3.584783379;#N/A;#N/A
3845;3.584896344;#N/A;#N/A
3846;3.58500928;#N/A;#N/A
3847;3.585122186;#N/A;#N/A
3848;3.585235063;#N/A;#N/A
3849;3.585347911;#N/A;#N/A
3850;3.58546073;#N/A;#N/A
3851;3.585573519;#N/A;#N/A
3852;3.585686278;#N/A;#N/A
3853;3.585799009;#N/A;#N/A
3854;3.58591171;#N/A;#N/A
3855;3.586024382;#N/A;#N/A
3856;3.586137025;#N/A;#N/A
3857;3.586249639;#N/A;#N/A
3858;3.586362223;#N/A;#N/A
3859;3.586474779;#N/A;#N/A
3860;3.586587305;#N/A;#N/A
3861;3.586699802;-2.843855423;#N/A
3862;3.586812269;#N/A;#N/A
3863;3.586924708;#N/A;#N/A
3864;3.587037118;#N/A;#N/A
3865;3.587149498;-2.843855423;#N/A
3866;3.58726185;#N/A;#N/A
3867;3.587374172;#N/A;#N/A
3868;3.587486465;#N/A;#N/A
3869;3.58759873;-2.843855423;#N/A
3870;3.587710965;-2.843855423;#N/A
3871;3.587823171;#N/A;#N/A
3872;3.587935349;#N/A;#N/A
3873;3.588047497;#N/A;#N/A
3874;3.588159616;-2.843855423;#N/A
3875;3.588271707;#N/A;#N/A
3876;3.588383768;#N/A;#N/A
3877;3.588495801;#N/A;#N/A
3878;3.588607805;#N/A;#N/A
3879;3.58871978;#N/A;#N/A
3880;3.588831726;#N/A;#N/A
3881;3.588943643;#N/A;#N/A
3882;3.589055531;#N/A;#N/A
3883;3.589167391;#N/A;#N/A
3884;3.589279221;#N/A;#N/A
3885;3.589391023;-2.843855423;#N/A
3886;3.589502796;#N/A;#N/A
3887;3.589614541;#N/A;#N/A
3888;3.589726256;-2.843855423;#N/A
3889;3.589837943;-2.843855423;#N/A
3890;3.589949601;#N/A;#N/A
3891;3.590061231;#N/A;#N/A
3892;3.590172832;#N/A;#N/A
3893;3.590284404;#N/A;#N/A
3894;3.590395947;#N/A;#N/A
3895;3.590507462;#N/A;#N/A
3896;3.590618948;#N/A;#N/A
3897;3.590730406;#N/A;#N/A
3898;3.590841835;#N/A;#N/A
3899;3.590953235;#N/A;#N/A
3900;3.591064607;#N/A;#N/A
3901;3.59117595;#N/A;#N/A
3902;3.591287265;#N/A;#N/A
3903;3.591398551;#N/A;#N/A
3904;3.591509809;#N/A;#N/A
3905;3.591621038;-2.843855423;#N/A
3906;3.591732239;-2.843855423;#N/A
3907;3.591843411;#N/A;#N/A
3908;3.591954555;#N/A;#N/A
3909;3.59206567;#N/A;#N/A
3910;3.592176757;#N/A;#N/A
3911;3.592287816;#N/A;#N/A
3912;3.592398846;#N/A;#N/A
3913;3.592509848;#N/A;#N/A
3914;3.592620821;#N/A;#N/A
3915;3.592731766;-2.843855423;#N/A
3916;3.592842683;#N/A;#N/A
3917;3.592953572;#N/A;#N/A
3918;3.593064432;#N/A;#N/A
3919;3.593175263;#N/A;#N/A
3920;3.593286067;#N/A;#N/A
3921;3.593396842;#N/A;#N/A
3922;3.593507589;#N/A;#N/A
3923;3.593618308;#N/A;#N/A
3924;3.593728999;#N/A;#N/A
3925;3.593839661;#N/A;#N/A
3926;3.593950295;#N/A;#N/A
3927;3.594060901;#N/A;#N/A
3928;3.594171479;#N/A;#N/A
3929;3.594282029;#N/A;#N/A
3930;3.59439255;#N/A;#N/A
3931;3.594503044;#N/A;#N/A
3932;3.594613509;#N/A;#N/A
3933;3.594723946;#N/A;#N/A
3934;3.594834356;#N/A;#N/A
3935;3.594944737;#N/A;#N/A
3936;3.59505509;#N/A;#N/A
3937;3.595165415;#N/A;#N/A
3938;3.595275712;#N/A;#N/A
3939;3.595385981;#N/A;#N/A
3940;3.595496222;#N/A;#N/A
3941;3.595606435;#N/A;#N/A
3942;3.59571662;#N/A;#N/A
3943;3.595826777;-2.843855423;#N/A
3944;3.595936906;#N/A;#N/A
3945;3.596047008;#N/A;#N/A
3946;3.596157081;#N/A;#N/A
3947;3.596267126;#N/A;#N/A
3948;3.596377144;#N/A;#N/A
3949;3.596487134;-2.843855423;#N/A
3950;3.596597096;#N/A;#N/A
3951;3.59670703;#N/A;#N/A
3952;3.596816936;-2.843855423;#N/A
3953;3.596926814;#N/A;#N/A
3954;3.597036665;#N/A;#N/A
3955;3.597146488;#N/A;#N/A
3956;3.597256283;#N/A;#N/A
3957;3.59736605;#N/A;#N/A
3958;3.59747579;#N/A;#N/A
3959;3.597585502;#N/A;#N/A
3960;3.597695186;#N/A;#N/A
3961;3.597804842;#N/A;#N/A
3962;3.597914471;#N/A;#N/A
3963;3.598024072;#N/A;#N/A
3964;3.598133646;#N/A;#N/A
3965;3.598243192;#N/A;#N/A
3966;3.59835271;#N/A;#N/A
3967;3.5984622;#N/A;#N/A
3968;3.598571663;-2.843855423;#N/A
3969;3.598681099;-2.843855423;#N/A
3970;3.598790507;#N/A;#N/A
3971;3.598899887;#N/A;#N/A
3972;3.59900924;#N/A;#N/A
3973;3.599118565;#N/A;#N/A
3974;3.599227863;#N/A;#N/A
3975;3.599337133;#N/A;#N/A
3976;3.599446376;#N/A;#N/A
